日期,十年国债收益率,PE-TTM-S,全A点位,股权风险溢价,股权风险溢价分位,+2σ,+1σ,中位数,-1σ,-2σ
2023-01-11,0.0286,16.3,4909.22,0.031839,83.3,0.040439,0.031674,0.022909,0.014144,0.005379
2023-01-12,0.0288,16.33,4914.2,0.031529,81.9,0.040432,0.031671,0.022909,0.014148,0.005386
2023-01-13,0.029,16.48,4959.14,0.030787,78.4,0.040426,0.031667,0.022909,0.014151,0.005393
2023-01-16,0.0292,16.65,5023.43,0.029985,74.9,0.040419,0.031664,0.022909,0.014154,0.005399
2023-01-17,0.029,16.63,5022.05,0.030255,76.6,0.040412,0.031661,0.022909,0.014158,0.005406
2023-01-18,0.0292,16.65,5025.95,0.029985,75,0.040404,0.031657,0.022909,0.014162,0.005414
2023-01-19,0.0291,16.74,5059.34,0.029771,73.7,0.040395,0.031652,0.022909,0.014166,0.005423
2023-01-20,0.0293,16.87,5096.78,0.029124,71.2,0.040386,0.031648,0.022909,0.014171,0.005432
2023-01-30,0.0291,16.95,5132.83,0.029052,70.9,0.040376,0.031642,0.022909,0.014176,0.005443
2023-01-31,0.029,16.89,5112.41,0.029355,72.4,0.040367,0.031638,0.022909,0.014181,0.005452
2023-02-01,0.0291,17.08,5175.55,0.028615,68.9,0.040356,0.031633,0.022909,0.014186,0.005463
2023-02-02,0.029,17.07,5172.52,0.028749,69.5,0.040347,0.031628,0.022909,0.01419,0.005471
2023-02-03,0.0289,16.98,5143.68,0.02915,71.5,0.040339,0.031624,0.022909,0.014194,0.00548
2023-02-06,0.029,16.81,5100.22,0.029629,73.4,0.040331,0.03162,0.022909,0.014198,0.005487
2023-02-07,0.029,16.9,5117.06,0.029321,72.4,0.040324,0.031617,0.022909,0.014202,0.005495
2023-02-08,0.029,16.82,5089.44,0.029595,73.4,0.040315,0.031612,0.022909,0.014206,0.005503
2023-02-09,0.0289,17.03,5160.82,0.028982,70.4,0.040307,0.031608,0.022909,0.014211,0.005512
2023-02-10,0.029,16.97,5139.43,0.029084,71.2,0.040298,0.031604,0.022909,0.014215,0.00552
2023-02-13,0.0289,17.12,5188.13,0.028682,69.1,0.040291,0.0316,0.022909,0.014218,0.005527
2023-02-14,0.0289,17.14,5192.17,0.028616,68.9,0.040283,0.031596,0.022909,0.014222,0.005535
2023-02-15,0.0289,17.1,5180.86,0.028749,69.6,0.040277,0.031593,0.022909,0.014225,0.005541
2023-02-16,0.0289,16.9,5109.81,0.029421,73.1,0.040273,0.031591,0.022909,0.014228,0.005546
2023-02-17,0.0289,16.75,5054.77,0.029936,75.6,0.040269,0.031589,0.022909,0.014229,0.005549
2023-02-20,0.0292,17.08,5152,0.028515,68.5,0.040266,0.031588,0.022909,0.014231,0.005552
2023-02-21,0.0292,17.15,5171.26,0.028283,67.5,0.040263,0.031586,0.022909,0.014232,0.005556
2023-02-22,0.0292,17.07,5149.38,0.028549,68.7,0.040262,0.031585,0.022909,0.014233,0.005557
2023-02-23,0.0292,17.04,5139.31,0.028649,69.2,0.040261,0.031585,0.022909,0.014233,0.005557
2023-02-24,0.0291,16.94,5105.6,0.029085,71.6,0.040263,0.031586,0.022909,0.014232,0.005556
2023-02-27,0.0291,16.86,5076.6,0.029358,73,0.040265,0.031587,0.022909,0.014231,0.005553
2023-02-28,0.029,16.99,5115.27,0.029017,70.9,0.040267,0.031588,0.022909,0.01423,0.005551
2023-03-01,0.029,17.18,5169.95,0.028384,68.1,0.040268,0.031588,0.022909,0.01423,0.005551
2023-03-02,0.0291,17.16,5154.21,0.02835,67.8,0.040269,0.031589,0.022909,0.014229,0.00555
2023-03-03,0.029,17.23,5161.79,0.02822,67.1,0.04027,0.03159,0.022909,0.014229,0.005548
2023-03-06,0.0288,17.22,5154.66,0.028453,68.3,0.040272,0.03159,0.022909,0.014228,0.005547
2023-03-07,0.0287,16.98,5066.12,0.02935,72.9,0.040274,0.031591,0.022909,0.014227,0.005545
2023-03-08,0.0288,16.99,5071.47,0.029217,72.3,0.040276,0.031592,0.022909,0.014226,0.005543
2023-03-09,0.0288,16.96,5061.66,0.029318,72.7,0.040292,0.031608,0.022923,0.014239,0.005555
2023-03-10,0.0286,16.71,4993.51,0.030376,77.8,0.040312,0.031627,0.022941,0.014255,0.005569
2023-03-13,0.0287,16.9,5031.03,0.029621,73.9,0.040326,0.031639,0.022952,0.014265,0.005578
2023-03-14,0.0287,16.77,4989.8,0.030067,76.3,0.04035,0.031661,0.022973,0.014285,0.005596
2023-03-15,0.0287,16.85,5007.39,0.029792,74.7,0.040352,0.031663,0.022973,0.014283,0.005594
2023-03-16,0.0286,16.68,4937.71,0.03048,78.4,0.040355,0.031664,0.022973,0.014282,0.005591
2023-03-17,0.0286,16.8,4967.68,0.030064,76.1,0.040357,0.031665,0.022973,0.014281,0.005589
2023-03-20,0.0285,16.7,4948.42,0.030511,78.4,0.040404,0.031711,0.023017,0.014323,0.005629
2023-03-21,0.0286,16.87,5009.77,0.029824,74.8,0.040444,0.031749,0.023055,0.01436,0.005665
2023-03-22,0.0286,16.93,5034.08,0.02962,73.5,0.040454,0.031758,0.023062,0.014366,0.00567
2023-03-23,0.0287,17.04,5065.68,0.029149,71.2,0.040469,0.031772,0.023075,0.014378,0.005681
2023-03-24,0.0287,16.98,5060.34,0.02935,72.4,0.040486,0.031789,0.023091,0.014393,0.005695
2023-03-27,0.0286,16.91,5055.62,0.029688,73.9,0.040495,0.031796,0.023098,0.014399,0.005701
2023-03-28,0.0286,16.9,5027.03,0.029722,74,0.040507,0.031808,0.023109,0.014409,0.00571
2023-03-29,0.0285,16.85,5021.84,0.029992,75.8,0.040528,0.031827,0.023127,0.014426,0.005726
2023-03-30,0.0286,16.79,5040.63,0.030098,76.4,0.040547,0.031846,0.023144,0.014442,0.005741
2023-03-31,0.0285,16.95,5074.03,0.029652,73.4,0.040558,0.031855,0.023153,0.01445,0.005747
2023-04-03,0.0286,17.13,5128.98,0.028949,69.6,0.040566,0.031862,0.023159,0.014455,0.005752
2023-04-04,0.0286,17.2,5125.26,0.028718,68.4,0.040585,0.031881,0.023177,0.014472,0.005768
2023-04-06,0.0286,17.19,5123.78,0.028751,68.7,0.040606,0.031901,0.023196,0.014491,0.005786
2023-04-07,0.0285,17.29,5162.81,0.028524,67.4,0.04062,0.031915,0.023209,0.014503,0.005798
2023-04-10,0.0285,17.21,5121.36,0.028785,68.9,0.040622,0.031915,0.023209,0.014503,0.005796
2023-04-11,0.0282,17.18,5124.77,0.029184,71.3,0.040624,0.031916,0.023209,0.014502,0.005794
2023-04-12,0.0282,17.26,5139.65,0.028922,69.3,0.040636,0.031928,0.02322,0.014511,0.005803
2023-04-13,0.0283,17.19,5105.75,0.029051,70.2,0.040646,0.031937,0.023228,0.014519,0.00581
2023-04-14,0.0283,17.29,5131.82,0.028724,68.2,0.040661,0.031951,0.023241,0.014532,0.005822
2023-04-17,0.0284,17.53,5168.22,0.027854,64.1,0.040678,0.031968,0.023258,0.014547,0.005837
2023-04-18,0.0283,17.61,5167.22,0.027702,63.4,0.040692,0.031982,0.023272,0.014561,0.005851
2023-04-19,0.0283,17.48,5134.1,0.028113,65.2,0.040707,0.031996,0.023286,0.014575,0.005864
2023-04-20,0.0283,17.52,5123.43,0.027986,64.7,0.040745,0.032033,0.023322,0.01461,0.005899
2023-04-21,0.0283,17.13,5003.55,0.029249,71.7,0.040794,0.032082,0.023369,0.014657,0.005944
2023-04-24,0.0282,17.04,4959.07,0.029649,73.4,0.040796,0.032083,0.023369,0.014656,0.005942
2023-04-25,0.0282,16.86,4902.1,0.030259,77.5,0.040823,0.032109,0.023394,0.014679,0.005964
2023-04-26,0.0281,16.82,4915.13,0.030496,78.4,0.040843,0.032127,0.02341,0.014694,0.005977
2023-04-27,0.0279,16.82,4932.27,0.030697,79.2,0.040846,0.032128,0.02341,0.014692,0.005974
2023-04-28,0.0278,17.09,4998.81,0.029883,74.7,0.040848,0.032129,0.02341,0.014691,0.005972
2023-05-04,0.0276,17.33,5010.52,0.029295,71.5,0.04085,0.03213,0.02341,0.01469,0.00597
2023-05-05,0.0273,17.24,4976.58,0.029889,74.7,0.040853,0.032132,0.02341,0.014689,0.005967
2023-05-08,0.0275,17.52,5021.7,0.028786,68.3,0.040855,0.032132,0.02341,0.014688,0.005966
2023-05-09,0.0274,17.31,4965.36,0.02956,72.6,0.040873,0.03215,0.023426,0.014703,0.00598
2023-05-10,0.0272,17.18,4951.69,0.030186,76.7,0.040912,0.032188,0.023463,0.014738,0.006014
2023-05-11,0.027,17.14,4950.45,0.030519,78.4,0.040949,0.032223,0.023497,0.01477,0.006044
2023-05-12,0.0271,16.94,4888.84,0.031089,81.2,0.040955,0.032227,0.0235,0.014772,0.006044
2023-05-15,0.0272,17.14,4948.33,0.030318,77.4,0.040968,0.032239,0.02351,0.014781,0.006052
2023-05-16,0.0271,17.02,4913.2,0.030819,79.7,0.040984,0.032253,0.023522,0.014792,0.006061
2023-05-17,0.0272,16.99,4916.86,0.03082,79.7,0.040991,0.032259,0.023527,0.014794,0.006062
2023-05-18,0.0272,17.06,4924.36,0.030585,78.4,0.040996,0.032263,0.023529,0.014796,0.006063
2023-05-19,0.0272,17.01,4916.98,0.030752,79.2,0.041007,0.032272,0.023537,0.014803,0.006068
2023-05-22,0.0271,17.08,4934.47,0.030618,78.5,0.041016,0.03228,0.023544,0.014808,0.006072
2023-05-23,0.027,16.83,4873.94,0.031565,83.2,0.041024,0.032286,0.023549,0.014811,0.006073
2023-05-24,0.027,16.64,4833.62,0.032226,85.9,0.041046,0.032306,0.023566,0.014827,0.006087
2023-05-25,0.0271,16.61,4824.01,0.032231,86,0.041072,0.032331,0.023589,0.014848,0.006106
2023-05-26,0.0271,16.69,4841.93,0.03195,85,0.04109,0.032347,0.023604,0.014861,0.006118
2023-05-29,0.027,16.7,4824.92,0.032016,85.3,0.041124,0.032379,0.023634,0.01489,0.006145
2023-05-30,0.027,16.74,4841.24,0.031876,84.4,0.041156,0.032409,0.023663,0.014917,0.00617
2023-05-31,0.0269,16.64,4814.79,0.032327,86.4,0.041172,0.032424,0.023676,0.014928,0.006181
2023-06-01,0.0268,16.68,4825.01,0.032287,86.2,0.041195,0.032446,0.023697,0.014948,0.006199
2023-06-02,0.027,16.75,4877.55,0.031842,84.1,0.041212,0.032463,0.023713,0.014964,0.006215
2023-06-05,0.0269,16.76,4871.86,0.031908,84.5,0.041223,0.032474,0.023725,0.014976,0.006227
2023-06-06,0.0268,16.55,4799.35,0.032745,87.4,0.041236,0.032486,0.023737,0.014987,0.006238
2023-06-07,0.0268,16.54,4794.77,0.032781,87.4,0.041245,0.032495,0.023746,0.014996,0.006246
2023-06-08,0.0268,16.6,4799.24,0.032568,87,0.041263,0.032514,0.023765,0.015016,0.006267
2023-06-09,0.0267,16.7,4827,0.032317,86.2,0.041281,0.032532,0.023784,0.015035,0.006287
2023-06-12,0.0267,16.79,4844.86,0.032005,84.9,0.041296,0.032548,0.023801,0.015053,0.006306
2023-06-13,0.0262,16.83,4866.3,0.03237,86.5,0.041312,0.032566,0.02382,0.015074,0.006328
2023-06-14,0.0262,16.82,4870.51,0.032404,86.5,0.041314,0.032569,0.023825,0.015081,0.006336
2023-06-15,0.0265,16.97,4921.72,0.03159,82.5,0.041316,0.032575,0.023833,0.015091,0.00635
2023-06-16,0.0266,17.08,4965.48,0.03112,80.4,0.041329,0.032591,0.023853,0.015114,0.006376
2023-06-19,0.0269,17.01,4949.89,0.031054,80.1,0.041339,0.032604,0.02387,0.015135,0.0064
2023-06-20,0.0268,16.94,4941.42,0.031391,81.7,0.041337,0.032606,0.023875,0.015143,0.006412
2023-06-21,0.0267,16.69,4853.02,0.032352,86.3,0.041334,0.032606,0.023878,0.01515,0.006422
2023-06-26,0.0267,16.43,4770.78,0.033276,88.9,0.04134,0.032616,0.023892,0.015168,0.006444
2023-06-27,0.0267,16.64,4828.32,0.032528,86.8,0.041348,0.03263,0.023911,0.015193,0.006474
2023-06-28,0.0267,16.61,4815.63,0.032633,87.2,0.041351,0.032638,0.023924,0.015211,0.006497
2023-06-29,0.0265,16.6,4818.68,0.03287,87.7,0.041383,0.032675,0.023967,0.01526,0.006552
2023-06-30,0.0264,16.73,4859.89,0.032514,86.6,0.041417,0.032716,0.024015,0.015314,0.006613
2023-07-03,0.0264,16.91,4900.64,0.031895,83.6,0.041419,0.032724,0.02403,0.015336,0.006641
2023-07-04,0.0265,16.95,4914.69,0.031658,82.6,0.041437,0.032748,0.02406,0.015371,0.006682
2023-07-05,0.0264,16.82,4877.96,0.032203,85.1,0.041465,0.032782,0.024099,0.015417,0.006734
2023-07-06,0.0264,16.74,4856.98,0.03248,86.5,0.041471,0.032794,0.024118,0.015442,0.006766
2023-07-07,0.0264,16.67,4831.17,0.032724,87.2,0.04147,0.032798,0.024127,0.015455,0.006784
2023-07-10,0.0264,16.71,4845.36,0.032584,86.9,0.041469,0.032803,0.024137,0.01547,0.006804
2023-07-11,0.0264,16.82,4879.53,0.032203,84.9,0.041483,0.032823,0.024163,0.015503,0.006843
2023-07-12,0.0264,16.66,4830.43,0.032759,87.3,0.041508,0.032854,0.024201,0.015547,0.006893
2023-07-13,0.0264,16.88,4891.43,0.031997,84.2,0.041527,0.032881,0.024234,0.015587,0.00694
2023-07-14,0.0264,16.87,4889.74,0.032031,84.3,0.041559,0.03292,0.024281,0.015642,0.007003
2023-07-17,0.0264,16.75,4862.88,0.032445,86.2,0.041596,0.032964,0.024332,0.015699,0.007067
2023-07-18,0.0262,16.69,4851.57,0.032855,87.6,0.041618,0.032992,0.024366,0.01574,0.007115
2023-07-19,0.0262,16.68,4844.29,0.03289,87.8,0.041646,0.033026,0.024407,0.015787,0.007167
2023-07-20,0.0262,16.53,4796.91,0.03342,89.4,0.041696,0.033082,0.024469,0.015855,0.007242
2023-07-21,0.0261,16.51,4791.52,0.033593,89.7,0.041723,0.033115,0.024506,0.015897,0.007289
2023-07-24,0.0259,16.48,4779.82,0.033902,90.8,0.041715,0.033111,0.024507,0.015903,0.007299
2023-07-25,0.0266,16.83,4885.71,0.031967,83.5,0.041719,0.03312,0.024521,0.015922,0.007323
2023-07-26,0.0264,16.73,4867.53,0.032514,86.2,0.041725,0.033131,0.024537,0.015943,0.007349
2023-07-27,0.0264,16.69,4847.07,0.032654,86.8,0.04173,0.033143,0.024555,0.015967,0.00738
2023-07-28,0.0265,16.97,4924.52,0.03159,81.2,0.041743,0.033163,0.024583,0.016003,0.007423
2023-07-31,0.0266,17.07,4959.94,0.031154,79.3,0.041752,0.03318,0.024608,0.016036,0.007464
2023-08-01,0.0266,17.04,4948.38,0.031254,79.8,0.041763,0.033199,0.024635,0.01607,0.007506
2023-08-02,0.0265,16.92,4926.31,0.03176,82.3,0.041776,0.033219,0.024662,0.016105,0.007547
2023-08-03,0.0264,16.99,4948.64,0.031623,81.4,0.041818,0.033268,0.024718,0.016168,0.007619
2023-08-04,0.0265,17.07,4967.31,0.031254,79.6,0.041845,0.033304,0.024764,0.016223,0.007682
2023-08-07,0.0265,16.97,4934.83,0.03159,81.1,0.041845,0.033313,0.024782,0.016251,0.00772
2023-08-08,0.0265,16.92,4918.2,0.03176,82.3,0.041839,0.033319,0.024798,0.016277,0.007756
2023-08-09,0.0265,16.83,4889.41,0.032068,84,0.041821,0.033312,0.024802,0.016292,0.007783
2023-08-10,0.0265,16.88,4898.82,0.031896,82.7,0.04181,0.033313,0.024816,0.016319,0.007822
2023-08-11,0.0264,16.54,4798.58,0.033183,88.4,0.041812,0.033329,0.024846,0.016363,0.00788
2023-08-14,0.0262,16.51,4789.02,0.033492,89.5,0.041805,0.033337,0.024868,0.016399,0.007931
2023-08-15,0.0258,16.48,4764.97,0.034002,91.1,0.041799,0.033342,0.024885,0.016429,0.007972
2023-08-16,0.0256,16.33,4722.82,0.034747,92.7,0.041806,0.033361,0.024916,0.016471,0.008026
2023-08-17,0.0257,16.42,4755.59,0.034319,91.8,0.041791,0.033362,0.024932,0.016502,0.008072
2023-08-18,0.0256,16.26,4683.69,0.035004,92.7,0.041761,0.033347,0.024933,0.016518,0.008104
2023-08-21,0.0254,16.1,4630.06,0.035802,93.9,0.041738,0.033339,0.02494,0.016541,0.008142
2023-08-22,0.0256,16.26,4661.4,0.035004,92.7,0.041722,0.033338,0.024955,0.016572,0.008189
2023-08-23,0.0255,16.03,4579.47,0.035966,94.2,0.041704,0.033337,0.024969,0.016602,0.008234
2023-08-24,0.0255,16.08,4600.32,0.035777,93.8,0.041698,0.033347,0.024996,0.016645,0.008294
2023-08-25,0.0257,15.94,4550.02,0.036107,94.4,0.041692,0.033358,0.025023,0.016688,0.008354
2023-08-28,0.0258,16.22,4598.06,0.034951,92.4,0.041672,0.033355,0.025038,0.016721,0.008404
2023-08-29,0.0257,16.47,4690.31,0.034139,91.2,0.041643,0.033345,0.025047,0.016749,0.008451
2023-08-30,0.0256,16.57,4700.68,0.033883,90.2,0.041618,0.03334,0.025062,0.016784,0.008506
2023-08-31,0.0256,16.58,4672.31,0.033847,90.1,0.041627,0.033369,0.025111,0.016853,0.008595
2023-09-01,0.0259,16.63,4690.29,0.033368,88.3,0.041633,0.033393,0.025153,0.016912,0.008672
2023-09-04,0.0261,16.87,4759.88,0.032333,84.5,0.041601,0.03338,0.025159,0.016938,0.008717
2023-09-05,0.0262,16.76,4729.16,0.032611,85.8,0.041578,0.033374,0.025169,0.016965,0.008761
2023-09-06,0.0264,16.77,4732.82,0.032376,84.7,0.041561,0.03337,0.02518,0.016989,0.008799
2023-09-07,0.0264,16.56,4660.31,0.033112,87.5,0.041536,0.03336,0.025185,0.017009,0.008834
2023-09-08,0.0264,16.54,4654.75,0.033183,87.7,0.041523,0.033363,0.025203,0.017044,0.008884
2023-09-11,0.0263,16.7,4698.91,0.03272,86,0.041521,0.033376,0.025231,0.017085,0.00894
2023-09-12,0.0262,16.68,4693.46,0.03289,86.7,0.041515,0.033381,0.025246,0.017111,0.008977
2023-09-13,0.0262,16.58,4651.33,0.033243,87.9,0.041504,0.033378,0.025252,0.017126,0.008999
2023-09-14,0.0261,16.58,4636.86,0.033343,88.2,0.041488,0.033373,0.025258,0.017143,0.009028
2023-09-15,0.0264,16.53,4625.13,0.033219,87.7,0.041483,0.033377,0.02527,0.017164,0.009057
2023-09-18,0.0265,16.58,4644.68,0.032941,86.7,0.041481,0.033382,0.025283,0.017184,0.009085
2023-09-19,0.0266,16.54,4619.89,0.032982,86.9,0.041492,0.033397,0.025302,0.017208,0.009113
2023-09-20,0.0267,16.46,4593.03,0.033168,87.4,0.041503,0.033412,0.025321,0.017231,0.00914
2023-09-21,0.0266,16.34,4557.44,0.033703,89.4,0.041502,0.033413,0.025325,0.017237,0.009149
2023-09-22,0.0268,16.6,4639.86,0.032568,85,0.041499,0.033413,0.025326,0.017239,0.009153
2023-09-25,0.027,16.53,4615.13,0.032615,85.2,0.041517,0.033433,0.02535,0.017266,0.009183
2023-09-26,0.027,16.45,4592.6,0.032902,86.4,0.041531,0.033453,0.025374,0.017296,0.009217
2023-09-27,0.0269,16.48,4608.98,0.032895,86.3,0.041522,0.03345,0.025377,0.017305,0.009232
2023-09-28,0.0268,16.5,4621.41,0.032924,86.4,0.041516,0.033449,0.025383,0.017317,0.009251
2023-10-09,0.0267,16.47,4609.57,0.033132,87.2,0.041517,0.033455,0.025394,0.017333,0.009272
2023-10-10,0.0268,16.36,4587.27,0.033429,88.5,0.041517,0.033461,0.025405,0.017348,0.009292
2023-10-11,0.027,16.4,4597.76,0.033082,86.9,0.041511,0.033462,0.025412,0.017362,0.009312
2023-10-12,0.0269,16.55,4634.92,0.032645,85.1,0.041509,0.033467,0.025424,0.017382,0.009339
2023-10-13,0.0267,16.46,4600.13,0.033168,87.3,0.041517,0.033483,0.025448,0.017413,0.009378
2023-10-16,0.0268,16.36,4560.09,0.033429,88.5,0.041519,0.033492,0.025464,0.017437,0.009409
2023-10-17,0.0269,16.41,4566.25,0.033147,87.1,0.041509,0.03349,0.025471,0.017451,0.009432
2023-10-18,0.0271,16.23,4511.9,0.033604,88.9,0.041502,0.03349,0.025478,0.017467,0.009455
2023-10-19,0.0272,15.96,4439.93,0.034518,91.9,0.041516,0.033508,0.025499,0.017491,0.009482
2023-10-20,0.0271,15.78,4402.69,0.035314,93.2,0.041544,0.033538,0.025531,0.017525,0.009519
2023-10-23,0.027,15.57,4327.13,0.036247,94.5,0.041566,0.033562,0.025558,0.017555,0.009551
2023-10-24,0.0272,15.69,4373.52,0.035567,93.3,0.041574,0.033573,0.025571,0.01757,0.009568
2023-10-25,0.0271,15.74,4409.52,0.035471,93.2,0.041573,0.033573,0.025574,0.017575,0.009575
2023-10-26,0.0272,15.78,4426.1,0.035214,92.7,0.041584,0.033586,0.025589,0.017591,0.009593
2023-10-27,0.0271,16.01,4490.1,0.034428,91.5,0.041595,0.033601,0.025607,0.017613,0.009619
2023-10-30,0.0271,16.07,4533.61,0.034201,91,0.04161,0.033619,0.025628,0.017637,0.009647
2023-10-31,0.0269,16.01,4515.15,0.034629,91.9,0.041621,0.033633,0.025645,0.017657,0.009669
2023-11-01,0.0269,16.02,4513,0.034591,91.7,0.041616,0.033631,0.025647,0.017662,0.009678
2023-11-02,0.0266,15.93,4477.81,0.035237,92.8,0.041645,0.033666,0.025686,0.017707,0.009728
2023-11-03,0.0266,16.05,4523.67,0.03478,92.1,0.041684,0.03371,0.025737,0.017764,0.009791
2023-11-06,0.0266,16.24,4601.01,0.03407,90.3,0.041697,0.03373,0.025763,0.017796,0.009829
2023-11-07,0.0266,16.25,4603.61,0.034033,90,0.041698,0.033738,0.025778,0.017817,0.009857
2023-11-08,0.0265,16.24,4604.26,0.034171,90.7,0.041702,0.033749,0.025795,0.017841,0.009888
2023-11-09,0.0265,16.21,4590.52,0.034282,90.8,0.041713,0.033767,0.02582,0.017873,0.009927
2023-11-10,0.0264,16.13,4567.89,0.034681,91.9,0.041716,0.033773,0.02583,0.017887,0.009944
2023-11-13,0.0265,16.17,4585.24,0.034431,91.2,0.041712,0.033774,0.025835,0.017897,0.009959
2023-11-14,0.0266,16.22,4601.29,0.034144,90.4,0.041727,0.033792,0.025857,0.017922,0.009987
2023-11-15,0.0266,16.31,4629.33,0.033813,89.1,0.041742,0.033809,0.025876,0.017943,0.01001
2023-11-16,0.0266,16.19,4587.87,0.034255,90.7,0.041746,0.033811,0.025877,0.017942,0.010008
2023-11-17,0.0265,16.21,4602.61,0.034282,90.7,0.041787,0.03385,0.025913,0.017975,0.010038
2023-11-20,0.0266,16.29,4627.68,0.033886,89.1,0.041833,0.033893,0.025954,0.018014,0.010074
2023-11-21,0.0267,16.27,4617.59,0.033859,89,0.041844,0.033902,0.02596,0.018019,0.010077
2023-11-22,0.0268,16.12,4567.24,0.034315,90.8,0.041874,0.03393,0.025987,0.018043,0.010099
2023-11-23,0.027,16.23,4600.5,0.033704,88.2,0.041907,0.033961,0.026015,0.018069,0.010124
2023-11-24,0.0271,16.11,4558.18,0.03405,89.8,0.041921,0.033973,0.026025,0.018077,0.010129
2023-11-27,0.0271,16.05,4541.56,0.034276,90.6,0.04196,0.034009,0.026059,0.018108,0.010157
2023-11-28,0.0269,16.09,4559.44,0.034327,90.9,0.041998,0.034045,0.026091,0.018138,0.010184
2023-11-29,0.0268,16,4527.06,0.034768,92,0.042009,0.034053,0.026097,0.018141,0.010184
2023-11-30,0.0267,16.02,4522.11,0.034793,92.1,0.04202,0.034061,0.026103,0.018144,0.010186
2023-12-01,0.0266,16.05,4531.14,0.03478,92,0.042035,0.034074,0.026112,0.018151,0.01019
2023-12-04,0.0267,16,4516.04,0.034869,92.1,0.042044,0.03408,0.026117,0.018153,0.01019
2023-12-05,0.0267,15.72,4431.26,0.035953,94,0.042061,0.034094,0.026126,0.018159,0.010192
2023-12-06,0.0267,15.73,4445.61,0.035914,93.9,0.042088,0.034117,0.026146,0.018175,0.010204
2023-12-07,0.0266,15.71,4437.89,0.036094,94.3,0.04211,0.034136,0.026161,0.018186,0.010211
2023-12-08,0.0266,15.72,4433.67,0.036054,94.2,0.042139,0.034161,0.026182,0.018203,0.010225
2023-12-11,0.0264,16.1,4473.18,0.034793,91.8,0.042167,0.034185,0.026204,0.018223,0.010241
2023-12-12,0.0264,16.15,4483.39,0.034606,91.2,0.042178,0.034194,0.02621,0.018226,0.010241
2023-12-13,0.0262,15.97,4429.42,0.035488,93,0.042199,0.034211,0.026224,0.018237,0.01025
2023-12-14,0.0264,15.91,4410.01,0.035516,93.1,0.042228,0.034238,0.026247,0.018257,0.010266
2023-12-15,0.0262,15.84,4390.01,0.035988,94,0.04226,0.034266,0.026272,0.018278,0.010284
2023-12-18,0.0261,15.74,4350.38,0.03648,94.6,0.042285,0.034287,0.026289,0.018292,0.010294
2023-12-19,0.0262,15.76,4354.54,0.036301,94.5,0.042298,0.034296,0.026294,0.018292,0.010291
2023-12-20,0.0262,15.59,4300.24,0.036975,94.8,0.04231,0.034304,0.026298,0.018292,0.010286
2023-12-21,0.0259,15.68,4334.65,0.036919,94.7,0.042329,0.034318,0.026308,0.018297,0.010287
2023-12-22,0.0259,15.63,4310.39,0.037118,94.9,0.042351,0.034336,0.026321,0.018306,0.010291
2023-12-25,0.0257,15.66,4314.54,0.037201,94.9,0.042365,0.034346,0.026326,0.018307,0.010288
2023-12-26,0.0258,15.54,4270.44,0.03758,95.3,0.042392,0.034368,0.026344,0.01832,0.010297
2023-12-27,0.0256,15.64,4292.67,0.037382,95,0.042435,0.034407,0.026379,0.018351,0.010323
2023-12-28,0.0257,15.88,4379.77,0.036338,94.2,0.042465,0.034434,0.026402,0.01837,0.010339
2023-12-29,0.0256,16.02,4421.96,0.035903,93.2,0.042485,0.03445,0.026415,0.018381,0.010346
2024-01-02,0.0256,15.94,4390.83,0.036208,93.9,0.0425,0.034462,0.026425,0.018387,0.010349
2024-01-03,0.0255,15.92,4376.82,0.036386,94.2,0.042512,0.034472,0.026431,0.01839,0.01035
2024-01-04,0.0254,15.85,4344,0.036758,94.4,0.042523,0.03448,0.026436,0.018392,0.010348
2024-01-05,0.0252,15.69,4292.79,0.037588,95.3,0.042532,0.034484,0.026436,0.018387,0.010339
2024-01-08,0.0251,15.46,4219.12,0.038614,96,0.042543,0.03449,0.026436,0.018383,0.01033
2024-01-09,0.0249,15.49,4231.06,0.038694,96.1,0.042558,0.0345,0.026442,0.018384,0.010326
2024-01-10,0.025,15.39,4204,0.039002,96.5,0.042577,0.034514,0.026451,0.018388,0.010325
2024-01-11,0.025,15.49,4252.17,0.038593,95.9,0.042621,0.034554,0.026486,0.018419,0.010351
2024-01-12,0.0252,15.44,4230.09,0.038594,95.9,0.042664,0.034592,0.026519,0.018447,0.010374
2024-01-15,0.0252,15.45,4223.36,0.038553,95.8,0.042687,0.03461,0.026534,0.018457,0.010381
2024-01-16,0.0253,15.48,4228.42,0.03833,95.6,0.042712,0.034632,0.026552,0.018471,0.010391
2024-01-17,0.0251,15.15,4127.42,0.039905,97.2,0.042736,0.03465,0.026564,0.018478,0.010392
2024-01-18,0.0251,15.21,4147.01,0.039651,96.9,0.042763,0.034672,0.02658,0.018489,0.010397
2024-01-19,0.025,15.11,4117.72,0.040177,97.4,0.042808,0.034712,0.026616,0.01852,0.010424
2024-01-22,0.0249,14.64,3966.84,0.042351,98.6,0.042851,0.034748,0.026646,0.018544,0.010441
2024-01-23,0.025,14.73,3997.06,0.041843,98.3,0.042872,0.034764,0.026657,0.018549,0.010441
2024-01-24,0.025,14.98,4052.89,0.040737,97.6,0.04289,0.034779,0.026669,0.018558,0.010447
2024-01-25,0.025,15.41,4161.78,0.03892,96,0.042904,0.034792,0.02668,0.018567,0.010455
