日期,收盘点位,股权风险溢价,+2倍标准差,+1倍标准差,中位数,-1倍标准差,-2倍标准差
2014-05-22,2763.34,0.0443,0.0529,0.0322,0.0114,-0.0094,-0.0302
2014-05-23,2789.86,0.0439,0.0530,0.0322,0.0114,-0.0094,-0.0302
2014-05-26,2812.25,0.0433,0.0530,0.0322,0.0114,-0.0094,-0.0302
2014-05-27,2801.61,0.0436,0.0530,0.0322,0.0114,-0.0094,-0.0302
2014-05-28,2833.39,0.0429,0.0530,0.0322,0.0114,-0.0094,-0.0302
2014-05-29,2807.80,0.0437,0.0530,0.0322,0.0114,-0.0094,-0.0303
2014-05-30,2812.16,0.0442,0.0530,0.0322,0.0114,-0.0095,-0.0303
2014-06-03,2805.94,0.0447,0.0531,0.0322,0.0114,-0.0095,-0.0303
2014-06-04,2781.95,0.0454,0.0531,0.0322,0.0114,-0.0095,-0.0303
2014-06-05,2814.33,0.0444,0.0531,0.0322,0.0114,-0.0095,-0.0303
2014-06-06,2800.26,0.0445,0.0531,0.0323,0.0114,-0.0095,-0.0304
2014-06-09,2791.17,0.0445,0.0531,0.0323,0.0114,-0.0095,-0.0304
2014-06-10,2826.07,0.0436,0.0532,0.0323,0.0114,-0.0095,-0.0304
2014-06-11,2834.22,0.0434,0.0532,0.0323,0.0114,-0.0095,-0.0304
2014-06-12,2827.94,0.0435,0.0532,0.0323,0.0114,-0.0095,-0.0304
2014-06-13,2858.13,0.0425,0.0532,0.0323,0.0114,-0.0095,-0.0305
2014-06-16,2877.47,0.0425,0.0532,0.0323,0.0114,-0.0095,-0.0305
2014-06-17,2850.28,0.0434,0.0533,0.0323,0.0114,-0.0096,-0.0305
2014-06-18,2834.03,0.0439,0.0533,0.0323,0.0114,-0.0096,-0.0305
2014-06-19,2773.13,0.0456,0.0533,0.0323,0.0114,-0.0096,-0.0305
2014-06-20,2793.45,0.0452,0.0533,0.0323,0.0114,-0.0096,-0.0306
2014-06-23,2806.46,0.0449,0.0533,0.0324,0.0114,-0.0096,-0.0306
2014-06-24,2823.21,0.0445,0.0534,0.0324,0.0114,-0.0096,-0.0306
2014-06-25,2809.01,0.0448,0.0534,0.0324,0.0114,-0.0096,-0.0306
2014-06-26,2839.68,0.0441,0.0534,0.0324,0.0114,-0.0096,-0.0306
2014-06-27,2851.29,0.0441,0.0534,0.0324,0.0114,-0.0096,-0.0307
2014-06-30,2875.34,0.0434,0.0534,0.0324,0.0114,-0.0096,-0.0307
2014-07-01,2884.27,0.0430,0.0534,0.0324,0.0114,-0.0097,-0.0307
2014-07-02,2897.54,0.0422,0.0535,0.0324,0.0114,-0.0097,-0.0307
2014-07-03,2914.80,0.0416,0.0535,0.0324,0.0114,-0.0097,-0.0307
2014-07-04,2911.08,0.0415,0.0535,0.0324,0.0114,-0.0097,-0.0307
2014-07-07,2909.62,0.0420,0.0535,0.0324,0.0114,-0.0097,-0.0308
2014-07-08,2923.69,0.0417,0.0535,0.0325,0.0114,-0.0097,-0.0308
2014-07-09,2880.61,0.0427,0.0535,0.0325,0.0114,-0.0097,-0.0308
2014-07-10,2876.90,0.0430,0.0536,0.0325,0.0114,-0.0097,-0.0308
2014-07-11,2892.87,0.0427,0.0536,0.0325,0.0114,-0.0097,-0.0308
2014-07-14,2927.80,0.0418,0.0536,0.0325,0.0114,-0.0097,-0.0308
2014-07-15,2925.13,0.0415,0.0536,0.0325,0.0114,-0.0097,-0.0309
2014-07-16,2907.06,0.0412,0.0536,0.0325,0.0114,-0.0097,-0.0309
2014-07-17,2890.52,0.0412,0.0536,0.0325,0.0114,-0.0098,-0.0309
2014-07-18,2897.00,0.0407,0.0537,0.0325,0.0114,-0.0098,-0.0309
2014-07-21,2894.52,0.0409,0.0537,0.0325,0.0114,-0.0098,-0.0309
2014-07-22,2931.31,0.0403,0.0537,0.0325,0.0114,-0.0098,-0.0309
2014-07-23,2919.56,0.0402,0.0537,0.0325,0.0114,-0.0098,-0.0309
2014-07-24,2938.45,0.0395,0.0537,0.0325,0.0114,-0.0098,-0.0310
2014-07-25,2967.13,0.0390,0.0537,0.0326,0.0114,-0.0098,-0.0310
2014-07-28,3035.29,0.0371,0.0538,0.0326,0.0114,-0.0098,-0.0310
2014-07-29,3057.03,0.0367,0.0538,0.0326,0.0114,-0.0098,-0.0310
2014-07-30,3058.97,0.0366,0.0538,0.0327,0.0115,-0.0097,-0.0309
2014-07-31,3089.05,0.0361,0.0539,0.0327,0.0115,-0.0097,-0.0309
2014-08-01,3058.65,0.0368,0.0540,0.0328,0.0116,-0.0096,-0.0308
2014-08-04,3111.22,0.0357,0.0540,0.0328,0.0116,-0.0096,-0.0308
2014-08-05,3118.93,0.0355,0.0541,0.0329,0.0117,-0.0096,-0.0308
2014-08-06,3122.62,0.0357,0.0541,0.0329,0.0117,-0.0095,-0.0307
2014-08-07,3086.34,0.0366,0.0542,0.0329,0.0117,-0.0095,-0.0307
2014-08-08,3100.81,0.0361,0.0542,0.0330,0.0118,-0.0094,-0.0307
2014-08-11,3146.77,0.0349,0.0543,0.0330,0.0118,-0.0094,-0.0306
2014-08-12,3150.05,0.0350,0.0543,0.0331,0.0118,-0.0094,-0.0306
2014-08-13,3151.46,0.0353,0.0543,0.0331,0.0118,-0.0094,-0.0306
2014-08-14,3129.17,0.0364,0.0543,0.0331,0.0119,-0.0094,-0.0306
2014-08-15,3162.78,0.0357,0.0544,0.0331,0.0119,-0.0094,-0.0306
2014-08-18,3196.87,0.0349,0.0544,0.0331,0.0119,-0.0094,-0.0306
2014-08-19,3203.57,0.0347,0.0544,0.0332,0.0119,-0.0093,-0.0306
2014-08-20,3197.24,0.0348,0.0544,0.0332,0.0119,-0.0093,-0.0306
2014-08-21,3192.98,0.0349,0.0545,0.0332,0.0120,-0.0093,-0.0305
2014-08-22,3212.50,0.0345,0.0545,0.0332,0.0120,-0.0093,-0.0305
2014-08-25,3186.19,0.0353,0.0545,0.0333,0.0120,-0.0093,-0.0305
2014-08-26,3143.27,0.0365,0.0546,0.0333,0.0120,-0.0092,-0.0305
2014-08-27,3153.17,0.0368,0.0546,0.0333,0.0121,-0.0092,-0.0305
2014-08-28,3128.23,0.0377,0.0546,0.0333,0.0121,-0.0092,-0.0305
2014-08-29,3163.42,0.0373,0.0547,0.0334,0.0121,-0.0092,-0.0305
2014-09-01,3204.56,0.0364,0.0547,0.0334,0.0121,-0.0091,-0.0304
2014-09-02,3249.98,0.0353,0.0547,0.0334,0.0121,-0.0091,-0.0304
2014-09-03,3277.32,0.0345,0.0548,0.0335,0.0122,-0.0091,-0.0304
2014-09-04,3304.76,0.0337,0.0548,0.0335,0.0122,-0.0091,-0.0304
2014-09-05,3326.79,0.0331,0.0548,0.0335,0.0122,-0.0091,-0.0304
2014-09-09,3336.28,0.0330,0.0548,0.0335,0.0122,-0.0091,-0.0304
2014-09-10,3337.43,0.0329,0.0549,0.0336,0.0123,-0.0090,-0.0304
2014-09-11,3330.68,0.0330,0.0549,0.0336,0.0123,-0.0090,-0.0303
2014-09-12,3361.66,0.0324,0.0549,0.0336,0.0123,-0.0090,-0.0303
2014-09-15,3379.95,0.0324,0.0550,0.0337,0.0124,-0.0090,-0.0303
2014-09-16,3289.85,0.0340,0.0550,0.0337,0.0124,-0.0089,-0.0302
2014-09-17,3311.88,0.0342,0.0550,0.0337,0.0124,-0.0089,-0.0302
2014-09-18,3329.81,0.0345,0.0551,0.0338,0.0124,-0.0089,-0.0302
2014-09-19,3358.10,0.0350,0.0551,0.0338,0.0125,-0.0089,-0.0302
2014-09-22,3308.43,0.0364,0.0552,0.0338,0.0125,-0.0088,-0.0301
2014-09-23,3345.85,0.0359,0.0552,0.0339,0.0125,-0.0088,-0.0301
2014-09-24,3396.85,0.0344,0.0552,0.0339,0.0126,-0.0088,-0.0301
2014-09-25,3394.84,0.0347,0.0553,0.0339,0.0126,-0.0087,-0.0301
2014-09-26,3403.22,0.0344,0.0553,0.0340,0.0126,-0.0087,-0.0300
2014-09-29,3428.75,0.0343,0.0553,0.0340,0.0126,-0.0087,-0.0300
2014-09-30,3444.72,0.0340,0.0553,0.0340,0.0127,-0.0087,-0.0300
2014-10-08,3489.71,0.0332,0.0554,0.0340,0.0127,-0.0087,-0.0300
2014-10-09,3499.16,0.0329,0.0554,0.0341,0.0127,-0.0086,-0.0300
2014-10-10,3482.06,0.0332,0.0554,0.0341,0.0127,-0.0086,-0.0300
2014-10-13,3474.64,0.0335,0.0555,0.0341,0.0128,-0.0086,-0.0299
2014-10-14,3464.74,0.0347,0.0555,0.0342,0.0128,-0.0085,-0.0299
2014-10-15,3483.46,0.0351,0.0556,0.0343,0.0129,-0.0084,-0.0298
2014-10-16,3442.78,0.0359,0.0557,0.0343,0.0130,-0.0084,-0.0298
2014-10-17,3419.32,0.0364,0.0557,0.0344,0.0130,-0.0083,-0.0297
2014-10-20,3454.64,0.0364,0.0559,0.0345,0.0131,-0.0082,-0.0296
2014-10-21,3425.04,0.0371,0.0560,0.0347,0.0133,-0.0081,-0.0294
2014-10-22,3393.29,0.0370,0.0562,0.0348,0.0135,-0.0079,-0.0293
2014-10-23,3348.92,0.0379,0.0564,0.0350,0.0136,-0.0078,-0.0291
2014-10-24,3350.71,0.0380,0.0565,0.0352,0.0138,-0.0076,-0.0290
2014-10-27,3351.84,0.0384,0.0567,0.0353,0.0139,-0.0074,-0.0288
2014-10-28,3429.54,0.0376,0.0568,0.0354,0.0141,-0.0073,-0.0287
2014-10-29,3477.86,0.0371,0.0569,0.0355,0.0141,-0.0072,-0.0286
2014-10-30,3489.96,0.0365,0.0571,0.0357,0.0143,-0.0071,-0.0285
2014-10-31,3510.72,0.0360,0.0573,0.0359,0.0145,-0.0069,-0.0283
2014-11-03,3533.41,0.0362,0.0575,0.0361,0.0147,-0.0067,-0.0281
2014-11-04,3523.30,0.0369,0.0578,0.0364,0.0149,-0.0065,-0.0279
2014-11-05,3515.16,0.0375,0.0581,0.0367,0.0153,-0.0061,-0.0275
2014-11-06,3531.79,0.0371,0.0584,0.0369,0.0155,-0.0059,-0.0273
2014-11-07,3511.74,0.0380,0.0585,0.0370,0.0156,-0.0058,-0.0272
2014-11-10,3566.40,0.0372,0.0591,0.0377,0.0163,-0.0052,-0.0266
2014-11-11,3499.26,0.0379,0.0599,0.0385,0.0170,-0.0044,-0.0258
2014-11-12,3552.15,0.0366,0.0600,0.0386,0.0172,-0.0043,-0.0257
2014-11-13,3519.25,0.0368,0.0601,0.0387,0.0172,-0.0042,-0.0256
2014-11-14,3514.63,0.0363,0.0603,0.0389,0.0175,-0.0040,-0.0254
2014-11-17,3528.76,0.0361,0.0605,0.0391,0.0176,-0.0038,-0.0253
2014-11-18,3519.92,0.0370,0.0606,0.0392,0.0177,-0.0038,-0.0252
2014-11-19,3529.70,0.0368,0.0607,0.0392,0.0178,-0.0037,-0.0252
2014-11-20,3526.77,0.0366,0.0607,0.0393,0.0178,-0.0037,-0.0251
2014-11-21,3575.87,0.0356,0.0608,0.0393,0.0179,-0.0036,-0.0251
2014-11-24,3641.00,0.0362,0.0608,0.0394,0.0179,-0.0036,-0.0251
2014-11-25,3694.15,0.0348,0.0609,0.0395,0.0180,-0.0035,-0.0249
2014-11-26,3730.46,0.0340,0.0611,0.0396,0.0182,-0.0033,-0.0248
2014-11-27,3765.20,0.0334,0.0612,0.0397,0.0183,-0.0032,-0.0247
2014-11-28,3801.61,0.0322,0.0612,0.0398,0.0183,-0.0032,-0.0247
2014-12-01,3789.73,0.0324,0.0613,0.0398,0.0183,-0.0032,-0.0246
2014-12-02,3879.90,0.0301,0.0613,0.0398,0.0184,-0.0031,-0.0246
2014-12-03,3928.62,0.0291,0.0614,0.0399,0.0184,-0.0031,-0.0246
2014-12-04,4051.31,0.0263,0.0614,0.0399,0.0184,-0.0031,-0.0245
2014-12-05,4018.93,0.0247,0.0615,0.0400,0.0185,-0.0030,-0.0245
2014-12-08,4115.81,0.0231,0.0615,0.0401,0.0186,-0.0029,-0.0244
2014-12-09,3935.37,0.0270,0.0615,0.0401,0.0186,-0.0029,-0.0244
2014-12-10,4074.05,0.0255,0.0616,0.0401,0.0186,-0.0029,-0.0244
2014-12-11,4078.68,0.0254,0.0616,0.0401,0.0186,-0.0028,-0.0243
2014-12-12,4105.88,0.0249,0.0616,0.0401,0.0187,-0.0028,-0.0243
2014-12-15,4153.42,0.0237,0.0617,0.0402,0.0187,-0.0028,-0.0243
2014-12-16,4210.72,0.0229,0.0617,0.0402,0.0188,-0.0027,-0.0242
2014-12-17,4225.94,0.0224,0.0618,0.0403,0.0188,-0.0027,-0.0242
2014-12-18,4212.88,0.0225,0.0618,0.0403,0.0188,-0.0026,-0.0241
2014-12-19,4217.02,0.0223,0.0618,0.0403,0.0189,-0.0026,-0.0241
2014-12-22,4136.18,0.0225,0.0619,0.0404,0.0189,-0.0026,-0.0241
2014-12-23,4055.34,0.0245,0.0619,0.0404,0.0189,-0.0026,-0.0241
2014-12-24,4027.01,0.0260,0.0619,0.0404,0.0189,-0.0025,-0.0240
2014-12-25,4125.63,0.0239,0.0620,0.0405,0.0190,-0.0025,-0.0239
2014-12-26,4210.81,0.0225,0.0620,0.0405,0.0190,-0.0024,-0.0239
2014-12-29,4186.36,0.0226,0.0620,0.0405,0.0190,-0.0024,-0.0239
2014-12-30,4152.93,0.0228,0.0620,0.0406,0.0191,-0.0024,-0.0239
2014-12-31,4219.00,0.0216,0.0621,0.0406,0.0191,-0.0023,-0.0238
2015-01-05,4310.69,0.0198,0.0621,0.0406,0.0192,-0.0023,-0.0238
2015-01-06,4338.93,0.0195,0.0621,0.0407,0.0192,-0.0023,-0.0238
2015-01-07,4341.89,0.0194,0.0621,0.0407,0.0192,-0.0023,-0.0238
2015-01-08,4277.76,0.0205,0.0622,0.0407,0.0192,-0.0023,-0.0237
2015-01-09,4257.06,0.0207,0.0622,0.0407,0.0192,-0.0023,-0.0237
2015-01-12,4209.38,0.0213,0.0622,0.0407,0.0192,-0.0022,-0.0237
2015-01-13,4236.69,0.0217,0.0622,0.0408,0.0193,-0.0022,-0.0237
2015-01-14,4220.66,0.0223,0.0623,0.0408,0.0193,-0.0021,-0.0236
2015-01-15,4304.69,0.0206,0.0623,0.0408,0.0194,-0.0021,-0.0236
2015-01-16,4349.65,0.0204,0.0624,0.0409,0.0194,-0.0020,-0.0235
2015-01-19,4102.10,0.0245,0.0624,0.0410,0.0195,-0.0020,-0.0234
2015-01-20,4196.97,0.0234,0.0625,0.0410,0.0195,-0.0020,-0.0234
2015-01-21,4342.22,0.0211,0.0625,0.0410,0.0195,-0.0019,-0.0234
2015-01-22,4385.06,0.0210,0.0625,0.0410,0.0195,-0.0019,-0.0234
2015-01-23,4368.62,0.0210,0.0626,0.0411,0.0197,-0.0018,-0.0233
2015-01-26,4435.87,0.0203,0.0628,0.0413,0.0198,-0.0017,-0.0231
2015-01-27,4425.60,0.0207,0.0628,0.0413,0.0198,-0.0016,-0.0231
2015-01-28,4383.22,0.0209,0.0628,0.0413,0.0198,-0.0016,-0.0231
2015-01-29,4342.75,0.0213,0.0628,0.0414,0.0199,-0.0016,-0.0231
2015-01-30,4287.84,0.0221,0.0629,0.0414,0.0199,-0.0016,-0.0230
2015-02-02,4227.98,0.0235,0.0629,0.0414,0.0200,-0.0015,-0.0230
2015-02-03,4317.46,0.0224,0.0630,0.0415,0.0200,-0.0014,-0.0229
2015-02-04,4290.96,0.0228,0.0631,0.0416,0.0202,-0.0013,-0.0228
2015-02-05,4261.62,0.0239,0.0632,0.0417,0.0203,-0.0012,-0.0227
2015-02-06,4184.68,0.0247,0.0633,0.0418,0.0203,-0.0011,-0.0226
2015-02-09,4192.66,0.0246,0.0633,0.0418,0.0203,-0.0011,-0.0226
2015-02-10,4257.97,0.0236,0.0633,0.0418,0.0204,-0.0011,-0.0226
2015-02-11,4300.68,0.0234,0.0634,0.0419,0.0204,-0.0010,-0.0225
2015-02-12,4323.56,0.0232,0.0634,0.0419,0.0205,-0.0010,-0.0225
2015-02-13,4376.23,0.0229,0.0634,0.0420,0.0205,-0.0010,-0.0224
2015-02-16,4436.61,0.0225,0.0634,0.0420,0.0205,-0.0010,-0.0224
2015-02-17,4468.30,0.0221,0.0635,0.0420,0.0205,-0.0009,-0.0224
2015-02-25,4436.94,0.0224,0.0635,0.0420,0.0206,-0.0009,-0.0224
2015-02-26,4512.46,0.0212,0.0635,0.0420,0.0206,-0.0009,-0.0223
2015-02-27,4540.14,0.0208,0.0636,0.0421,0.0206,-0.0008,-0.0223
2015-03-02,4607.95,0.0201,0.0636,0.0421,0.0206,-0.0008,-0.0223
2015-03-03,4537.47,0.0210,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-04,4589.90,0.0207,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-05,4575.79,0.0206,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-06,4535.46,0.0205,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-09,4605.00,0.0194,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-10,4624.65,0.0192,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-11,4625.73,0.0198,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-12,4661.81,0.0193,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-13,4710.85,0.0183,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-16,4841.61,0.0167,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-17,4908.65,0.0159,0.0636,0.0421,0.0207,-0.0008,-0.0222
2015-03-18,5012.04,0.0147,0.0636,0.0421,0.0207,-0.0007,-0.0222
2015-03-19,5027.45,0.0149,0.0635,0.0421,0.0207,-0.0007,-0.0222
2015-03-20,5089.96,0.0146,0.0635,0.0421,0.0207,-0.0007,-0.0222
2015-03-23,5208.89,0.0133,0.0635,0.0421,0.0207,-0.0007,-0.0222
2015-03-24,5231.42,0.0133,0.0635,0.0421,0.0207,-0.0007,-0.0222
2015-03-25,5241.52,0.0130,0.0635,0.0421,0.0207,-0.0007,-0.0222
2015-03-26,5212.77,0.0122,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-03-27,5256.35,0.0118,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-03-30,5350.51,0.0108,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-03-31,5335.49,0.0104,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-04-01,5448.17,0.0100,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-04-02,5509.21,0.0103,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-04-03,5590.94,0.0095,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-04-07,5711.52,0.0082,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-04-08,5706.10,0.0072,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-04-09,5660.24,0.0075,0.0635,0.0421,0.0207,-0.0007,-0.0221
2015-04-10,5787.21,0.0066,0.0634,0.0421,0.0207,-0.0007,-0.0221
2015-04-13,5901.75,0.0059,0.0634,0.0421,0.0207,-0.0007,-0.0221
2015-04-14,5915.94,0.0064,0.0634,0.0421,0.0207,-0.0007,-0.0221
2015-04-15,5764.91,0.0074,0.0634,0.0421,0.0207,-0.0007,-0.0221
2015-04-16,5885.23,0.0069,0.0634,0.0421,0.0207,-0.0007,-0.0220
2015-04-17,5958.14,0.0063,0.0634,0.0420,0.0207,-0.0007,-0.0220
2015-04-20,5852.96,0.0081,0.0634,0.0420,0.0207,-0.0007,-0.0220
2015-04-21,6023.42,0.0076,0.0634,0.0420,0.0207,-0.0007,-0.0220
2015-04-22,6188.01,0.0066,0.0634,0.0420,0.0207,-0.0007,-0.0220
2015-04-23,6224.56,0.0063,0.0634,0.0420,0.0207,-0.0007,-0.0220
2015-04-24,6205.16,0.0061,0.0634,0.0420,0.0207,-0.0007,-0.0220
2015-04-27,6300.93,0.0054,0.0634,0.0420,0.0207,-0.0006,-0.0220
2015-04-28,6167.86,0.0062,0.0633,0.0420,0.0207,-0.0006,-0.0220
2015-04-29,6257.59,0.0062,0.0633,0.0420,0.0207,-0.0006,-0.0220
2015-04-30,6258.61,0.0068,0.0633,0.0420,0.0207,-0.0006,-0.0220
2015-05-04,6307.57,0.0062,0.0633,0.0420,0.0207,-0.0006,-0.0220
2015-05-05,6086.06,0.0076,0.0633,0.0420,0.0207,-0.0006,-0.0219
2015-05-06,6028.22,0.0075,0.0633,0.0420,0.0207,-0.0006,-0.0219
2015-05-07,5912.67,0.0086,0.0633,0.0420,0.0207,-0.0006,-0.0219
2015-05-08,6094.72,0.0081,0.0633,0.0420,0.0207,-0.0006,-0.0219
2015-05-11,6324.11,0.0067,0.0633,0.0420,0.0207,-0.0006,-0.0219
2015-05-12,6440.47,0.0058,0.0633,0.0420,0.0207,-0.0006,-0.0219
2015-05-13,6450.72,0.0059,0.0633,0.0420,0.0207,-0.0006,-0.0219
2015-05-14,6453.70,0.0061,0.0633,0.0420,0.0207,-0.0006,-0.0219
2015-05-15,6384.32,0.0065,0.0632,0.0420,0.0207,-0.0006,-0.0219
2015-05-18,6435.07,0.0062,0.0632,0.0420,0.0207,-0.0006,-0.0219
2015-05-19,6623.79,0.0048,0.0632,0.0420,0.0207,-0.0006,-0.0219
2015-05-20,6715.71,0.0044,0.0632,0.0420,0.0207,-0.0006,-0.0218
2015-05-21,6903.76,0.0035,0.0632,0.0420,0.0207,-0.0006,-0.0218
2015-05-22,7026.53,0.0029,0.0632,0.0419,0.0207,-0.0006,-0.0218
2015-05-25,7202.85,0.0019,0.0632,0.0419,0.0207,-0.0006,-0.0218
2015-05-26,7409.93,0.0001,0.0632,0.0419,0.0207,-0.0006,-0.0218
2015-05-27,7451.34,0.0001,0.0632,0.0419,0.0207,-0.0006,-0.0218
2015-05-28,6993.60,0.0018,0.0632,0.0419,0.0207,-0.0006,-0.0218
2015-05-29,7047.31,0.0013,0.0632,0.0419,0.0207,-0.0006,-0.0218
2015-06-01,7402.48,-0.0008,0.0632,0.0419,0.0207,-0.0006,-0.0218
2015-06-02,7624.02,-0.0011,0.0632,0.0419,0.0207,-0.0006,-0.0218
2015-06-03,7643.01,-0.0014,0.0632,0.0419,0.0207,-0.0006,-0.0218
2015-06-04,7655.22,-0.0014,0.0632,0.0419,0.0207,-0.0005,-0.0218
2015-06-05,7748.37,-0.0017,0.0631,0.0419,0.0207,-0.0005,-0.0218
2015-06-08,7755.74,-0.0021,0.0631,0.0419,0.0207,-0.0005,-0.0218
2015-06-09,7731.53,-0.0020,0.0631,0.0419,0.0207,-0.0005,-0.0218
2015-06-10,7813.59,-0.0024,0.0631,0.0419,0.0207,-0.0005,-0.0218
2015-06-11,7891.57,-0.0029,0.0631,0.0419,0.0207,-0.0005,-0.0218
2015-06-12,7984.43,-0.0032,0.0631,0.0419,0.0207,-0.0005,-0.0217
2015-06-15,7830.24,-0.0032,0.0631,0.0419,0.0207,-0.0005,-0.0217
2015-06-16,7549.98,-0.0015,0.0631,0.0419,0.0207,-0.0005,-0.0217
2015-06-17,7686.79,-0.0021,0.0631,0.0419,0.0207,-0.0005,-0.0217
2015-06-18,7411.91,-0.0005,0.0631,0.0419,0.0207,-0.0005,-0.0217
2015-06-19,6943.04,0.0016,0.0631,0.0419,0.0207,-0.0005,-0.0217
2015-06-23,7048.74,0.0006,0.0631,0.0419,0.0207,-0.0005,-0.0217
2015-06-24,7195.78,-0.0002,0.0631,0.0419,0.0207,-0.0005,-0.0217
2015-06-25,6932.39,0.0012,0.0631,0.0419,0.0207,-0.0005,-0.0217
2015-06-26,6377.07,0.0040,0.0630,0.0419,0.0207,-0.0005,-0.0217
2015-06-29,6044.16,0.0057,0.0630,0.0419,0.0207,-0.0005,-0.0217
2015-06-30,6374.83,0.0034,0.0630,0.0418,0.0207,-0.0005,-0.0216
2015-07-01,6038.69,0.0054,0.0630,0.0418,0.0207,-0.0005,-0.0216
2015-07-02,5725.83,0.0069,0.0630,0.0418,0.0207,-0.0005,-0.0216
2015-07-03,5390.68,0.0099,0.0630,0.0418,0.0207,-0.0005,-0.0216
2015-07-06,5353.86,0.0102,0.0629,0.0418,0.0207,-0.0004,-0.0216
2015-07-07,5145.51,0.0115,0.0629,0.0418,0.0207,-0.0004,-0.0216
2015-07-08,4900.42,0.0138,0.0629,0.0418,0.0207,-0.0004,-0.0215
2015-07-09,5144.13,0.0115,0.0629,0.0418,0.0207,-0.0004,-0.0215
2015-07-10,5386.22,0.0093,0.0629,0.0418,0.0207,-0.0004,-0.0215
2015-07-13,5598.64,0.0082,0.0629,0.0418,0.0207,-0.0004,-0.0215
2015-07-14,5610.20,0.0081,0.0628,0.0418,0.0207,-0.0004,-0.0215
2015-07-15,5375.38,0.0092,0.0628,0.0418,0.0207,-0.0004,-0.0214
2015-07-16,5437.81,0.0092,0.0628,0.0417,0.0207,-0.0004,-0.0214
2015-07-17,5691.55,0.0077,0.0628,0.0417,0.0207,-0.0004,-0.0214
2015-07-20,5768.49,0.0073,0.0628,0.0417,0.0207,-0.0004,-0.0214
2015-07-21,5830.52,0.0068,0.0627,0.0417,0.0207,-0.0003,-0.0214
2015-07-22,5869.74,0.0068,0.0627,0.0417,0.0207,-0.0003,-0.0214
2015-07-23,6026.95,0.0062,0.0627,0.0417,0.0207,-0.0003,-0.0213
2015-07-24,5940.26,0.0069,0.0627,0.0417,0.0207,-0.0003,-0.0213
2015-07-27,5478.88,0.0103,0.0627,0.0417,0.0207,-0.0003,-0.0213
2015-07-28,5375.72,0.0113,0.0626,0.0417,0.0207,-0.0003,-0.0213
2015-07-29,5590.31,0.0099,0.0626,0.0417,0.0207,-0.0003,-0.0213
2015-07-30,5433.40,0.0110,0.0626,0.0416,0.0207,-0.0003,-0.0212
2015-07-31,5380.01,0.0111,0.0626,0.0416,0.0207,-0.0003,-0.0212
2015-08-03,5270.29,0.0118,0.0626,0.0416,0.0207,-0.0002,-0.0212
2015-08-04,5507.63,0.0101,0.0625,0.0416,0.0207,-0.0002,-0.0212
2015-08-05,5433.98,0.0109,0.0625,0.0416,0.0207,-0.0002,-0.0211
2015-08-06,5400.55,0.0113,0.0625,0.0416,0.0207,-0.0002,-0.0211
2015-08-07,5547.11,0.0102,0.0624,0.0416,0.0207,-0.0002,-0.0211
2015-08-10,5811.70,0.0081,0.0624,0.0416,0.0207,-0.0002,-0.0210
2015-08-11,5822.53,0.0076,0.0624,0.0415,0.0207,-0.0002,-0.0210
2015-08-12,5748.50,0.0081,0.0624,0.0415,0.0207,-0.0002,-0.0210
2015-08-13,5871.15,0.0075,0.0623,0.0415,0.0207,-0.0001,-0.0210
2015-08-14,5898.59,0.0075,0.0623,0.0415,0.0207,-0.0001,-0.0209
2015-08-17,5963.36,0.0072,0.0623,0.0415,0.0207,-0.0001,-0.0209
2015-08-18,5561.44,0.0100,0.0623,0.0415,0.0207,-0.0001,-0.0209
2015-08-19,5674.28,0.0094,0.0622,0.0415,0.0207,-0.0001,-0.0209
2015-08-20,5490.65,0.0110,0.0622,0.0414,0.0207,-0.0001,-0.0208
2015-08-21,5215.02,0.0133,0.0622,0.0414,0.0207,-0.0001,-0.0208
2015-08-24,4788.04,0.0183,0.0621,0.0414,0.0207,-0.0000,-0.0208
2015-08-25,4442.48,0.0227,0.0621,0.0414,0.0207,-0.0000,-0.0207
2015-08-26,4334.14,0.0243,0.0621,0.0414,0.0207,0.0000,-0.0207
2015-08-27,4530.14,0.0219,0.0622,0.0415,0.0208,0.0001,-0.0206
2015-08-28,4764.94,0.0199,0.0621,0.0415,0.0208,0.0001,-0.0206
2015-08-31,4684.96,0.0212,0.0622,0.0415,0.0209,0.0002,-0.0204
